path,top_level,service,ext,lines,class,review_level,risk_tags,notes
anila-core/src/anila_core/engine/lifecycle.py,anila-core,anila-core,.py,214,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/engine/query_engine.py,anila-core,anila-core,.py,551,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/ingestion/__init__.py,anila-core,anila-core,.py,34,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/ingestion/chunking_plugins/__init__.py,anila-core,anila-core,.py,36,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/ingestion/chunking_plugins/base.py,anila-core,anila-core,.py,113,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/ingestion/chunking_plugins/builtins.py,anila-core,anila-core,.py,856,python-code,manual-targeted,rag-rls;giant-file,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
anila-core/src/anila_core/ingestion/chunking_plugins/registry.py,anila-core,anila-core,.py,98,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/ingestion/citation_extractor.py,anila-core,anila-core,.py,231,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/ingestion/docling_parser.py,anila-core,anila-core,.py,308,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/ingestion/errors.py,anila-core,anila-core,.py,165,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/ingestion/ocr.py,anila-core,anila-core,.py,265,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/ingestion/parser_registry.py,anila-core,anila-core,.py,700,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/ingestion/parsers.py,anila-core,anila-core,.py,152,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/ingestion/relation_resolution.py,anila-core,anila-core,.py,94,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/__init__.py,anila-core,anila-core,.py,100,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/consolidation.py,anila-core,anila-core,.py,28,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/contract.py,anila-core,anila-core,.py,21,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/extract_memories.py,anila-core,anila-core,.py,14,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/__init__.py,anila-core,anila-core,.py,64,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/adapter.py,anila-core,anila-core,.py,150,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/backends/__init__.py,anila-core,anila-core,.py,14,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/backends/filesystem/__init__.py,anila-core,anila-core,.py,89,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/backends/filesystem/consolidator.py,anila-core,anila-core,.py,313,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/backends/filesystem/extractor.py,anila-core,anila-core,.py,397,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/backends/filesystem/manager.py,anila-core,anila-core,.py,238,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/backends/filesystem/selector.py,anila-core,anila-core,.py,190,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/backends/postgres/__init__.py,anila-core,anila-core,.py,13,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/clients/__init__.py,anila-core,anila-core,.py,21,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/clients/factory.py,anila-core,anila-core,.py,58,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/clients/http_user_facts.py,anila-core,anila-core,.py,139,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/embedding.py,anila-core,anila-core,.py,48,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/extraction.py,anila-core,anila-core,.py,108,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/long_term/models.py,anila-core,anila-core,.py,78,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/memdir.py,anila-core,anila-core,.py,26,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/memory_session.py,anila-core,anila-core,.py,4,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/relevance_selector.py,anila-core,anila-core,.py,27,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/session.py,anila-core,anila-core,.py,21,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/short_term/__init__.py,anila-core,anila-core,.py,32,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/short_term/in_memory.py,anila-core,anila-core,.py,54,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/short_term/protocol.py,anila-core,anila-core,.py,117,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/short_term/sqlite.py,anila-core,anila-core,.py,307,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/sqlite_session.py,anila-core,anila-core,.py,15,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/memory/user.py,anila-core,anila-core,.py,36,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/models/__init__.py,anila-core,anila-core,.py,60,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/models/agent.py,anila-core,anila-core,.py,119,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/models/handoff.py,anila-core,anila-core,.py,65,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/models/ingestion.py,anila-core,anila-core,.py,74,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/models/interrupt.py,anila-core,anila-core,.py,48,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/models/memory.py,anila-core,anila-core,.py,137,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/models/message.py,anila-core,anila-core,.py,150,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/models/storage.py,anila-core,anila-core,.py,69,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/models/tool.py,anila-core,anila-core,.py,126,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/post_turn/__init__.py,anila-core,anila-core,.py,13,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/post_turn/prompt_suggestion.py,anila-core,anila-core,.py,197,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
anila-core/src/anila_core/providers/__init__.py,anila-core,anila-core,.py,13,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
